Country Name,Country ISO3,Year,Indicator Name,Indicator Code,Value
Philippines,PHL,2018,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2017,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2016,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2015,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2014,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2013,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2012,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2011,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2010,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2009,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2008,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2007,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2006,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2005,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2004,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2003,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2002,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2001,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2000,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1999,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1998,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1997,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1996,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1995,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1994,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1993,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1992,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1991,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1990,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1989,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1988,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1987,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1986,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1985,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1984,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1983,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1982,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1981,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1980,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1979,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1978,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1977,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1976,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1975,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1974,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1973,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1972,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1971,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,1970,A woman can obtain a judgment of divorce in the same way as a man (1=yes; 0=no),SG.OBT.DVRC.EQ,0
Philippines,PHL,2022,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2021,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2020,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2019,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2018,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2017,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2016,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2015,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2014,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2013,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2012,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2011,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2010,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2009,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2008,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2007,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2006,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2005,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2004,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2003,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2002,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2001,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,2000,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,1999,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,1998,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,1997,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,1996,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,1995,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,1994,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,1993,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,1992,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,1991,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,1990,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,1989,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,1988,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,1
Philippines,PHL,1987,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,0
Philippines,PHL,1986,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,0
Philippines,PHL,1985,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,0
Philippines,PHL,1984,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,0
Philippines,PHL,1983,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,0
Philippines,PHL,1982,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,0
Philippines,PHL,1981,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,0
Philippines,PHL,1980,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,0
Philippines,PHL,1979,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,0
Philippines,PHL,1978,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,0
Philippines,PHL,1977,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,0
Philippines,PHL,1976,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,0
Philippines,PHL,1975,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,0
Philippines,PHL,1974,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,0
Philippines,PHL,1973,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,0
Philippines,PHL,1972,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,0
Philippines,PHL,1971,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,0
Philippines,PHL,1970,A woman can open a bank account in the same way as a man (1=yes; 0=no),SG.OPN.BANK.EQ,0
Philippines,PHL,2022,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2021,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2020,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2019,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2018,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2017,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2016,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2015,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2014,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2013,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2012,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2011,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2010,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2009,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2008,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2007,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2006,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2005,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2004,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2003,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2002,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2001,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2000,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1999,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1998,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1997,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1996,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1995,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1994,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1993,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1992,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1991,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1990,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1989,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1988,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1987,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1986,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1985,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1984,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1983,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1982,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1981,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1980,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1979,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1978,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1977,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1976,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1975,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1974,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1973,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1972,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1971,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,1970,Men and women have equal ownership rights to immovable property (1=yes; 0=no),SG.OWN.PRRT.IM,0
Philippines,PHL,2022,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2021,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2020,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2019,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2018,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2017,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2016,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2015,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2014,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2013,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2012,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2011,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2010,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2009,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2008,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2007,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2006,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2005,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2004,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2003,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2002,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2001,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,2000,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,1999,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,1998,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,1997,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,1996,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,1995,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,1
Philippines,PHL,1994,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1993,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1992,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1991,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1990,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1989,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1988,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1987,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1986,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1985,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1984,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1983,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1982,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1981,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1980,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1979,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1978,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1977,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1976,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1975,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1974,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1973,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1972,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1971,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,1970,Criminal penalties or civil remedies exist for sexual harassment in employment (1=yes; 0=no),SG.PEN.SXHR.EM,0
Philippines,PHL,2019,Female migrants (% of international migrant stock),SG.POP.MIGR.FE.ZS,48.1814853795818
Philippines,PHL,2015,Female migrants (% of international migrant stock),SG.POP.MIGR.FE.ZS,48.1818353456495
Philippines,PHL,2010,Female migrants (% of international migrant stock),SG.POP.MIGR.FE.ZS,48.2581412183184
Philippines,PHL,2005,Female migrants (% of international migrant stock),SG.POP.MIGR.FE.ZS,48.3341619152671
Philippines,PHL,2000,Female migrants (% of international migrant stock),SG.POP.MIGR.FE.ZS,49.1019978308367
Philippines,PHL,1995,Female migrants (% of international migrant stock),SG.POP.MIGR.FE.ZS,48.1424678675637
Philippines,PHL,1990,Female migrants (% of international migrant stock),SG.POP.MIGR.FE.ZS,47.2016148399115
Philippines,PHL,2022,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2021,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2020,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2019,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2018,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2017,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2016,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2015,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2014,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2013,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2012,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2011,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2010,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2009,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2008,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2007,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2006,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2005,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
Philippines,PHL,2004,A woman has the same rights to remarry as a man (1=yes; 0=no),SG.REM.RIGT.EQ,0
